node_id,tipo,titulo,canal,categoria,vistas,n_autores,n_comentarios_video,channel_id,video_url,comunidad,degree,strength,betweenness,closeness,articulation,component_increase,nombre,n_videos,n_comentarios_autor,author_handle,distinct_channels,distinct_videos,comment_count,recurrent,extra_comments
UCZeIIQrGAedW8tCbKWmGY-A,autor,,,,,,,,,1,1,1,0.0,0.17422779922779924,False,0,@mariocordon8873,1.0,1.0,/@mariocordon8873,1,1,1,False,0
UCZjm6U576nX8WOiLhmMR3bw,autor,,,,,,,,,5,1,1,0.0,0.026448979591836733,False,0,@MariaNavarroYT,1.0,1.0,/@MariaNavarroYT,1,1,1,False,0
UC_3xuTXvMIWU5MYP9HkJ3vQ,autor,,,,,,,,,6,1,1,0.0,0.10232426303854876,False,0,@Historia-wm4os,1.0,1.0,/@Historia-wm4os,1,1,1,False,0
UC_6KbBY1bsYXz9fwFS0eQRg,autor,,,,,,,,,7,1,1,0.0,0.16792433326442008,False,0,@imrcp5694,1.0,1.0,/@imrcp5694,1,1,1,False,0
UC_LYoGs5C3mbZKZuKuqYCvw,autor,,,,,,,,,1,1,1,0.0,0.17422779922779924,False,0,@javiercifuentesarchila6041,1.0,1.0,/@javiercifuentesarchila6041,1,1,1,False,0
UC_NRVt2UP88ZNTwzrZ66JSg,autor,,,,,,,,,13,1,1,0.0,0.002857142857142857,False,0,@aditalissethevasquezrojas8039,1.0,1.0,/@aditalissethevasquezrojas8039,1,1,1,False,0
UC_ljZ1hZXR9pzexFz87P5ZA,autor,,,,,,,,,3,1,1,0.0,0.03644314868804665,False,0,@ChRiStOpHeR7969,1.0,1.0,/@ChRiStOpHeR7969,1,1,1,False,0
UCa36MjQLoPAmgJo-R3G8WQA,autor,,,,,,,,,2,1,1,0.0,0.1326122448979592,False,0,@elsasalguero6914,1.0,1.0,/@elsasalguero6914,1,1,1,False,0
UCaKAjTW9MVub_clgr4DRYjQ,autor,,,,,,,,,1,1,1,0.0,0.17422779922779924,False,0,@josecastillo4390,1.0,1.0,/@josecastillo4390,1,1,1,False,0
UCaT4saRcyqCLE657Rq2hhZQ,autor,,,,,,,,,2,1,1,0.0,0.1326122448979592,False,0,@elmilenial4064,1.0,1.0,/@elmilenial4064,1,1,1,False,0
UCaT6M2zp7X6r6Whd8Vv3kHQ,autor,,,,,,,,,3,1,1,0.0,0.03644314868804665,False,0,@alexarcos8349,1.0,1.0,/@alexarcos8349,1,1,1,False,0
UCat2qkYvqmtDNEmo2PVuhXw,autor,,,,,,,,,5,1,1,0.0,0.026448979591836733,False,0,@DoraSalas-j5o,1.0,1.0,/@DoraSalas-j5o,1,1,1,False,0
UCbNanjFI51cwGqMAb2rOrBw,autor,,,,,,,,,5,1,1,0.0,0.026448979591836733,False,0,@RosaMontesdeOca777,1.0,1.0,/@RosaMontesdeOca777,1,1,1,False,0
UCbYoNG5J3Au5BqtbXogfEFw,autor,,,,,,,,,4,1,1,0.0,0.170640756302521,False,0,@Luis-gn3fj,1.0,1.0,/@Luis-gn3fj,1,1,1,False,0
UCcFIBN-rtC3d3hXeuN5TfWw,autor,,,,,,,,,7,1,1,0.0,0.12357371063441351,False,0,@DenisRMC,1.0,1.0,/@DenisRMC,1,1,1,False,0
UCc_F88PzGWtA1OPNUEASulA,autor,,,,,,,,,7,1,1,0.0,0.12357371063441351,False,0,@rockyscarlet,1.0,1.0,/@rockyscarlet,1,1,1,False,0
UCcfdg8crmMJwEuLUsAhV7yg,autor,,,,,,,,,0,1,1,0.0,0.22186561048893746,False,0,@RolandoRaguay,1.0,1.0,/@RolandoRaguay,1,1,1,False,0
UCdQAuWwyC99MB7Y02Umj26Q,autor,,,,,,,,,7,1,1,0.0,0.12357371063441351,False,0,@miguelbran1268,1.0,1.0,/@miguelbran1268,1,1,1,False,0
UCe8JZoYkX5oKUZyivHYdXhw,autor,,,,,,,,,1,1,1,0.0,0.17422779922779924,False,0,@FernandoGarcia-jg1fj,1.0,1.0,/@FernandoGarcia-jg1fj,1,1,1,False,0
UCeDNEtI8_a42bZ47wJiJMwQ,autor,,,,,,,,,1,1,1,0.0,0.17422779922779924,False,0,@EdgarcalderonCalderong,1.0,1.0,/@EdgarcalderonCalderong,1,1,1,False,0
UCeQk-WfEA-cJRq4EKeE7TOw,autor,,,,,,,,,2,1,1,0.0,0.1326122448979592,False,0,@franciscojuarez9223,1.0,1.0,/@franciscojuarez9223,1,1,1,False,0
UCefAH1MbvADWUjE9WVcB9EQ,autor,,,,,,,,,7,1,1,0.0,0.12357371063441351,False,0,@jabriz8152,1.0,1.0,/@jabriz8152,1,1,1,False,0
UCf5lnNZF7Qrtli9v4N_23WQ,autor,,,,,,,,,4,1,1,0.0,0.170640756302521,False,0,@CarlosCortez-v5r,1.0,1.0,/@CarlosCortez-v5r,1,1,1,False,0
UCfM3nrxtTQMY5jFx1v1J4Gg,autor,,,,,,,,,0,1,1,0.0,0.22186561048893746,False,0,@edgarroldan5539,1.0,1.0,/@edgarroldan5539,1,1,1,False,0
UCfRqgt2O-vjzUDMZY_tnxQw,autor,,,,,,,,,15,1,1,0.0,0.12383747522488185,False,0,@Williams-Garcia67E,1.0,1.0,/@Williams-Garcia67E,1,1,1,False,0
UCfXykdbSU97rj987LDUGfvg,autor,,,,,,,,,6,1,1,0.0,0.10232426303854876,False,0,@MariaSantos-c8y3h,1.0,1.0,/@MariaSantos-c8y3h,1,1,1,False,0
UCfjhejO7LZy4doXURa7LZCQ,autor,,,,,,,,,6,1,1,0.0,0.10232426303854876,False,0,@HonwayLee-z5g,1.0,1.0,/@HonwayLee-z5g,1,1,1,False,0
UCfo_yUPzy1f1POwwZxhZ06Q,autor,,,,,,,,,2,1,1,0.0,0.1326122448979592,False,0,@lara11roberto,1.0,1.0,/@lara11roberto,1,1,1,False,0
UCg3eIfd7BrsLEqS0BLkftHA,autor,,,,,,,,,4,1,3,0.0,0.170640756302521,False,0,@ErmePérez-q4s,1.0,3.0,/@ErmeP%C3%A9rez-q4s,1,1,3,True,2
UCgGqw4aqMdMVSGkKiMgrJRQ,autor,,,,,,,,,2,1,1,0.0,0.1326122448979592,False,0,@pattyfigueroa5609,1.0,1.0,/@pattyfigueroa5609,1,1,1,False,0
UCgJNFj5dnxXpcMvmuhZDPxA,autor,,,,,,,,,1,1,1,0.0,0.17422779922779924,False,0,@NataliaRodriguez-rx5mr,1.0,1.0,/@NataliaRodriguez-rx5mr,1,1,1,False,0
UCgLrWFdYitoP-b7-PxtUr-w,autor,,,,,,,,,3,1,1,0.0,0.03644314868804665,False,0,@zetag,1.0,1.0,/@zetag,1,1,1,False,0
UCgLurCo-e019HGODcjXHWCw,autor,,,,,,,,,3,1,1,0.0,0.03644314868804665,False,0,@perritojuega1,1.0,1.0,/@perritojuega1,1,1,1,False,0
UCgQJgI9vu1FI2dnC9mrFthw,autor,,,,,,,,,4,1,1,0.0,0.170640756302521,False,0,@srms70,1.0,1.0,/@srms70,1,1,1,False,0
UCgQw_Sbq3ugruDUKsq1e0-A,autor,,,,,,,,,1,1,1,0.0,0.17422779922779924,False,0,@marlenareano-h4t,1.0,1.0,/@marlenareano-h4t,1,1,1,False,0
UCgvw7xIdGFupzpt1Y_BFkEA,autor,,,,,,,,,0,1,1,0.0,0.22186561048893746,False,0,@fredygarcia9151,1.0,1.0,/@fredygarcia9151,1,1,1,False,0
UCh5ESQvtzyHDhCA7XyekCFA,autor,,,,,,,,,0,1,3,0.0,0.22186561048893746,False,0,@andyB5280,1.0,3.0,/@andyB5280,1,1,3,True,2
UChT7pzGytNd92Nmvi-zuWog,autor,,,,,,,,,7,1,1,0.0,0.12357371063441351,False,0,@sparkvalkov,1.0,1.0,/@sparkvalkov,1,1,1,False,0
UChZknRmJkeGeQk0-mQuhDOg,autor,,,,,,,,,0,1,1,0.0,0.22186561048893746,False,0,@OdilioRodríguez-c5w,1.0,1.0,/@OdilioRodr%C3%ADguez-c5w,1,1,1,False,0
UCheEJ5GZuIvV0fj-nXyVwXw,autor,,,,,,,,,2,1,1,0.0,0.1326122448979592,False,0,@rosaoliva9389,1.0,1.0,/@rosaoliva9389,1,1,1,False,0
UChep9kVb5gQmpodEEl10Xlg,autor,,,,,,,,,0,1,1,0.0,0.22186561048893746,False,0,@carlosaguilar-kz7ml,1.0,1.0,/@carlosaguilar-kz7ml,1,1,1,False,0
UChgkn5Jt5tWKYMoEOuCjz3Q,autor,,,,,,,,,0,1,1,0.0,0.22186561048893746,False,0,@pablochitay46,1.0,1.0,/@pablochitay46,1,1,1,False,0
UChs3tU2BcKOT0CezykvAsGw,autor,,,,,,,,,0,1,3,0.0,0.22186561048893746,False,0,@byronpontaza,1.0,3.0,/@byronpontaza,1,1,3,True,2
UChyps3dqY-VY1_wLeq-2lhw,autor,,,,,,,,,2,1,1,0.0,0.1326122448979592,False,0,@maydamorales4395,1.0,1.0,/@maydamorales4395,1,1,1,False,0
UCi-vPdnpQreC7BkFs40mJGA,autor,,,,,,,,,3,1,1,0.0,0.03644314868804665,False,0,@bryansicasales4280,1.0,1.0,/@bryansicasales4280,1,1,1,False,0
UCi1b_TRQfgO1Z9O2gNGGWNA,autor,,,,,,,,,0,1,2,0.0,0.22186561048893746,False,0,@davidisraelesquitsaquil,1.0,2.0,/@davidisraelesquitsaquil,1,1,2,True,1
UCi2KiZq63sRq8Mfbcp-MelQ,autor,,,,,,,,,5,1,6,0.0,0.026448979591836733,False,0,@eugeneramirez4405,1.0,6.0,/@eugeneramirez4405,1,1,6,True,5
UCiC-Jn7wdgyQV4_Urk0DkWQ,autor,,,,,,,,,1,1,1,0.0,0.17422779922779924,False,0,@pedroros6358,1.0,1.0,/@pedroros6358,1,1,1,False,0
UCiGRBf2RNF0WRKhRVT7zFoA,autor,,,,,,,,,0,1,1,0.0,0.22186561048893746,False,0,@edwinavila4876,1.0,1.0,/@edwinavila4876,1,1,1,False,0
UCiMythXHsw7eQEMykCdmMUA,autor,,,,,,,,,0,1,1,0.0,0.22186561048893746,False,0,@JavierBecerra-h6x,1.0,1.0,/@JavierBecerra-h6x,1,1,1,False,0
UCiOZX__1gahg1ypIj0_XG_w,autor,,,,,,,,,2,1,1,0.0,0.1326122448979592,False,0,@mariogonzalezorellana8956,1.0,1.0,/@mariogonzalezorellana8956,1,1,1,False,0
UCipetjeiWj4CZB6EbyYziZg,autor,,,,,,,,,0,1,1,0.0,0.22186561048893746,False,0,@OseasSamayoa-ol5rz,1.0,1.0,/@OseasSamayoa-ol5rz,1,1,1,False,0
UCj-LL25XJnjxepPKCc3NGog,autor,,,,,,,,,0,1,1,0.0,0.22186561048893746,False,0,@anaaguirre8985,1.0,1.0,/@anaaguirre8985,1,1,1,False,0
UCjJf-AJKRFFWtiN-CSwkDmA,autor,,,,,,,,,7,1,1,0.0,0.16792433326442008,False,0,@2jose82,1.0,1.0,/@2jose82,1,1,1,False,0
UCjSKM9j0Q7HLDr1hD6D-TUw,autor,,,,,,,,,0,1,1,0.0,0.22186561048893746,False,0,@josehidalgo4875,1.0,1.0,/@josehidalgo4875,1,1,1,False,0
UCjmPuazZJzscrwvk0QR9RVw,autor,,,,,,,,,0,1,1,0.0,0.22186561048893746,False,0,@mynorrodas8591,1.0,1.0,/@mynorrodas8591,1,1,1,False,0
UCk4O-J1BhoqPmig1KLGJePA,autor,,,,,,,,,15,1,1,0.0,0.12383747522488185,False,0,@lazarobarillas3575,1.0,1.0,/@lazarobarillas3575,1,1,1,False,0
UCkVtmkK07b2zaVVNssX4lOg,autor,,,,,,,,,1,1,1,0.0,0.17422779922779924,False,0,@HectorElias-u2l,1.0,1.0,/@HectorElias-u2l,1,1,1,False,0
UCkbsS_3D-pvg1iHOld9uvIg,autor,,,,,,,,,1,1,1,0.0,0.17422779922779924,False,0,@gonzalo6075,1.0,1.0,/@gonzalo6075,1,1,1,False,0
UCkd9W714-947dEE6ZOEBATA,autor,,,,,,,,,0,1,2,0.0,0.22186561048893746,False,0,@ARGELIATELON,1.0,2.0,/@ARGELIATELON,1,1,2,True,1
UCkxdJ_yGN2gghOMo2ybQtXQ,autor,,,,,,,,,7,1,1,0.0,0.12357371063441351,False,0,@11223344An,1.0,1.0,/@11223344An,1,1,1,False,0
UCl0ekS9Tt0jJGtOEM18S63w,autor,,,,,,,,,0,1,1,0.0,0.22186561048893746,False,0,@monkchapin,1.0,1.0,/@monkchapin,1,1,1,False,0
UCld2stqxaVSk0QdGncM224A,autor,,,,,,,,,9,1,1,0.0,0.0065306122448979586,False,0,@sarahernandez3873,1.0,1.0,/@sarahernandez3873,1,1,1,False,0
UClhMWQ7XKWywYvbRnuf8QsA,autor,,,,,,,,,1,1,1,0.0,0.17422779922779924,False,0,@EcPerez-zz9oh,1.0,1.0,/@EcPerez-zz9oh,1,1,1,False,0
UCljDbleJul41G1TzOjOZAVA,autor,,,,,,,,,0,1,1,0.0,0.22186561048893746,False,0,@hectorcarranza3777,1.0,1.0,/@hectorcarranza3777,1,1,1,False,0
UClqA491Xa5fQcXcJJa-vTWw,autor,,,,,,,,,1,1,1,0.0,0.17422779922779924,False,0,@AndresLemus-k2d,1.0,1.0,/@AndresLemus-k2d,1,1,1,False,0
UClsrFGJKWPxxw7MiaEdKLXw,autor,,,,,,,,,4,1,1,0.0,0.170640756302521,False,0,@ericapaz5406,1.0,1.0,/@ericapaz5406,1,1,1,False,0
